case,budget,mode,method,output,output_sha256,gap_mm,seed,bias_rms_mm,supported_fraction,input_edit_rms_mm,sigma_mm,rcond,interpretation,weight_scope,output_action,low_probability_action,point_count,active_count,status,candidate_count,fit_parameter_count,fit_rows,fit_rank,numerical_nullity,effective_condition,low_probability_rows,zero_weight_rows,weighted_moment_sse_before_mm2,weighted_moment_sse_after_mm2,coefficient_delta_l2,maximum_abs_intercept_change_mm,maximum_abs_normalized_slope_change,actual_changed_fraction,seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g8_s912113_b4,1,affine,b1_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912113_b4__b1_affine.npz,386557b1bb28ae7c245261abeddba50727e2aa6f0c0eaa9249aef54b61cefd2b,8.0,912113,4.0,0.9713541666666666,4.012308879796508,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,13.463291133761961,0,0,418.2194652336722,395.6760976075927,1.3709321905723197,0.6641512513695572,0.7879858294990771,0.9713541666666666,0.000911971990717575,True,True,0.37919649615720646,0.8100036718166231,1.440328785269596,0.9375,0.984375,0.3232985266141258,1.0,0.9251790012421093,0.4040974128712716,0.9232420114947998,8.07575876930478,0.07575876930478032,1.0094698461630975,,self-report; not geometry-derived layer count or success,0.9242968960679383,0.040390992294344695,0.24293400586178793,0.24855135505786566,7.82000356487542,0.17999643512457997,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912113_b4,3,offset,b3_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912113_b4__b3_offset.npz,d2e454dfcd3872be3701faea6930e4b62c94be3a26b80347a9e342ecda596bcf,8.0,912113,4.0,0.9713541666666666,4.02381317245604,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,4.085235981166764,0,0,365.6361641672427,362.3377859290252,0.3719825448206357,0.2850468214412878,0.0,0.9713541666666666,0.000850266995257698,True,True,0.38319523145052065,0.8398437194852598,1.7712802551658853,0.9244791666666666,0.9752604166666666,0.3211190691406128,1.0,0.9514154724147734,0.4080961481645858,0.9510404333617247,7.983459159148087,0.01654084085191343,0.9979323948935108,,self-report; not geometry-derived layer count or success,0.951413032833434,0.0021545544582270352,0.29834035182995944,0.4771899696637774,7.586903038865702,0.41309696113429784,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912113_b4,3,affine,b3_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912113_b4__b3_affine.npz,a00e2679fe4a4ec3db3035b600495f3c77201523fd63fac5590d96e553df24c1,8.0,912113,4.0,0.9713541666666666,4.027146701963996,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,19.559683649314433,0,0,365.6361641672427,355.249342456859,0.9522067477490713,0.4453388039396243,0.6413108945787193,0.9713541666666666,0.0009548030066071078,True,True,0.3396473446126009,0.795231013318501,1.6177728086700882,0.9270833333333334,0.9856770833333334,0.2820453050845284,1.0,0.9122759255407739,0.364548261326666,0.911901103322482,7.999453875043169,0.0005461249568305959,0.9999317343803962,,self-report; not geometry-derived layer count or success,0.9122561883146787,0.006000933498147781,0.21561909758046297,0.37414085097237887,7.70220952216524,0.2977904778347602,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912113_b4,6,offset,b6_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912113_b4__b6_offset.npz,8010f43c224a24845676c969850e55dbf9657c4862056adddcde4b72a948021b,8.0,912113,4.0,0.9713541666666666,3.994725754030486,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,5.913068097081374,0,0,314.41951513978637,313.01764392317136,0.2391454653214481,0.1565349000358556,0.0,0.9713541666666666,0.0008431059977738187,True,True,0.4335105938900437,0.8785321770303893,1.8217973110654413,0.91015625,0.9778645833333334,0.3607100132522496,1.0,0.9857298816770383,0.45841151060410895,0.9853557598745903,7.981637534963428,0.018362465036571685,0.9977046918704285,,self-report; not geometry-derived layer count or success,0.985718004413937,0.00483894670703974,0.34203023387848036,0.7314636672634813,7.431567979190927,0.5684320208090732,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912113_b4,6,affine,b6_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912113_b4__b6_affine.npz,10d005796156e17311ee9bc831143d8cbc69d879a350f70ebb97ff836147c051,8.0,912113,4.0,0.9713541666666666,3.9864670889265956,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,23.560339031498337,0,0,314.41951513978637,310.18915011463343,0.42135613183204085,0.10609795390210149,0.2837869332602484,0.9713541666666666,0.0009041200100909919,True,True,0.40339927965955913,0.8562190582718657,1.782012403065736,0.9166666666666666,0.98046875,0.3350179998278467,1.0,0.9658949513328131,0.4283001963736243,0.9655160346449734,7.979338489169117,0.020661510830882968,0.9974173111461396,,self-report; not geometry-derived layer count or success,0.9658949240903315,0.00022940520951819082,0.3277188559496634,0.7292617930352078,7.442147886537933,0.5578521134620669,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912127_b0,1,offset,b1_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912127_b0__b1_offset.npz,6c2f3a3f57f599c9e4f4a3d32ea9290a6d244b91500f5e91681280ae97e84dcf,8.0,912127,0.0,0.9908854166666666,0.9138954309627522,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,3,3,768,3,0,2.6056676782747124,0,0,575.0658702227529,572.0136358881907,0.22960765373438935,0.22613007462627518,0.0,0.9908854166666666,0.0007520860090153292,True,True,0.24316040920130766,0.5397829398486463,1.0714280412861645,0.953125,0.9947916666666666,0.21073155049717207,1.0,0.5513347195128389,0.24473471263525606,0.5500217262528867,7.947449405711067,0.05255059428893283,0.9934311757138834,,self-report; not geometry-derived layer count or success,0.5506137495911233,0.02818637439445502,0.17561504420184826,0.34533606619647933,7.971676414635325,0.028323585364675274,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912127_b0,1,affine,b1_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912127_b0__b1_affine.npz,2edc228d0aad374b35f6928f3ecb9ea611f1c2d67819a3ee298b32c540cffc0e,8.0,912127,0.0,0.9908854166666666,0.9287270399907221,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,3,9,768,9,0,10.53183535489739,0,0,575.0658702227529,561.1052603833676,1.1294295999533475,0.5723988269283626,0.7593341880971566,0.9908854166666666,0.0008163679885910824,True,True,0.23002984351285446,0.4813500980470502,1.006292574253347,0.9544270833333334,0.9973958333333334,0.20750314865638977,1.0,0.4900428261708132,0.23108406933408845,0.488197195882773,7.941651328986105,0.05834867101389474,0.9927064161232632,,self-report; not geometry-derived layer count or success,0.4890172147766991,0.03168809135176055,0.16838208202305105,0.3713245528843448,8.023873301194094,0.0238733011940937,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912127_b0,3,offset,b3_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912127_b0__b3_offset.npz,9e3be03158d951c72e90eabc9f975208b7889de8734a43782e791c708c2523c1,8.0,912127,0.0,0.9908854166666666,0.8971167356107489,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,3,3,768,3,0,2.4248999810297702,0,0,532.0740284303861,530.2543024383418,0.16093634009780838,0.14313266663060292,0.0,0.9908854166666666,0.0007816760044079274,True,True,0.28730932333094367,0.612214759473778,1.3521381720606376,0.93359375,0.9895833333333334,0.25496347012419057,1.0,0.6167366935686146,0.2880027827296245,0.6155351448562679,7.971148856668029,0.028851143331970697,0.9963936070835037,,self-report; not geometry-derived layer count or success,0.6156999984012018,0.03574438645028425,0.21684812460813208,0.4354730773746405,7.791870304820223,0.2081296951797773,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912127_b0,3,affine,b3_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912127_b0__b3_affine.npz,201d21e6125ca5a4c4b365cff14097f71df44c253f82c3c46573b83a0ce82247,8.0,912127,0.0,0.9908854166666666,0.9165678381443118,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,3,9,768,9,0,9.896268832116801,0,0,532.0740284303861,512.6729076183633,1.3393044225216135,0.840569809145163,0.7481519481527832,0.9908854166666666,0.0008040249958867207,True,True,0.28569339044915204,0.5571800115260073,1.24635449061899,0.9375,0.9934895833333334,0.2632715616385981,1.0,0.5586061129761852,0.28589104579576713,0.5564500541807136,7.985847156089895,0.014152843910104629,0.9982308945112369,,self-report; not geometry-derived layer count or success,0.5565008324942423,0.04845217113378796,0.14813156528909188,0.2982214237411428,8.073233504206975,0.07323350420697494,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912127_b0,6,offset,b6_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912127_b0__b6_offset.npz,778af83b0ac97396fb591ded9dbd80354fadded771932c72f315a8d23a867eb5,8.0,912127,0.0,0.9908854166666666,0.8406089379606995,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,3,3,768,3,0,2.212396552779194,0,0,465.795983558897,464.5270568605184,0.13233720829449136,0.0988417948627128,0.0,0.9908854166666666,0.0007833749987185001,True,True,0.38480962365449284,0.6730885900315082,1.6727025470583725,0.9166666666666666,0.984375,0.34991329258836035,1.0,0.6869573793662296,0.3871663480835829,0.6854213743794404,7.954445414501602,0.0455545854983983,0.9943056768127002,,self-report; not geometry-derived layer count or success,0.6857791559100854,0.0402167923257023,0.13743376982249564,0.2685584540416682,7.857381742649465,0.14261825735053524,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912127_b0,6,affine,b6_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912127_b0__b6_affine.npz,9c4af3705602e5855935fe9ee92d00b59d4e9cf90bd345f15f7a2a8f3046dd3f,8.0,912127,0.0,0.9908854166666666,0.8482417128684125,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,3,9,768,9,0,7.357358788104593,0,0,465.795983558897,459.15246724824624,0.3626926852453826,0.13081940206343906,0.2959535475451611,0.9908854166666666,0.0008233400003518909,True,True,0.3468029816451059,0.6383491188980762,1.5998310903822701,0.91015625,0.9934895833333334,0.31458953151032043,1.0,0.6518081062421205,0.34897243927077426,0.6502473816597792,7.9394102667912,0.06058973320879968,0.9924262833489,,self-report; not geometry-derived layer count or success,0.6509095382178913,0.03421374606661754,0.18751384698612925,0.24870341888517333,7.78095260020891,0.21904739979108978,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912127_b4,1,offset,b1_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912127_b4__b1_offset.npz,b77a19557e79a08160dc68d0b95808c5b6679d7e644935fd9083978df16bc72e,8.0,912127,4.0,0.9895833333333334,4.085988818630746,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,3,3,768,3,0,2.550946366468385,0,0,574.2877845405873,572.036120815089,0.190003265742002,0.18580873471103668,0.0,0.9895833333333334,0.0007524929969804361,True,True,0.2612173947033278,0.5778020060976068,1.2728774369305047,0.9453125,0.9908854166666666,0.23307756763196427,1.0,0.7466882442154962,0.28915362144392426,0.7435506111607662,7.910762245988099,0.0892377540119007,0.9888452807485124,,self-report; not geometry-derived layer count or success,0.7449270016930553,0.051255206547387994,0.22107773360899155,0.3383745118289036,7.9264994111002105,0.0735005888997895,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912127_b4,1,affine,b1_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912127_b4__b1_affine.npz,360dc34408267f2e1e106e879d695d7c704f20c18471b590cd60361d1f1b687a,8.0,912127,4.0,0.9895833333333334,4.083978537675744,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,3,9,768,9,0,10.500464253142972,0,0,574.2877845405873,558.1614069181501,1.169447840455508,0.5674855599197186,0.8270292580768559,0.9895833333333334,0.0008300019981106743,True,True,0.24444137375716954,0.5156042348334262,1.1023348761441403,0.9466145833333334,0.9934895833333334,0.22698672214913176,1.0,0.6962451318389006,0.27178029749396504,0.6921121640095281,7.8936488031011685,0.10635119689883155,0.9867061003876461,,self-report; not geometry-derived layer count or success,0.6941509454391634,0.053960620412328505,0.22404143725701897,0.3382445753223418,7.9223538066279025,0.07764619337209755,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912127_b4,3,offset,b3_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912127_b4__b3_offset.npz,fc671b9434e1f0f828c7be4d89fb1e59721c08e916a3964670a84b9527544606,8.0,912127,4.0,0.9895833333333334,4.0787674415430155,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,3,3,768,3,0,2.4375797614076484,0,0,528.7122226220505,526.2589630672185,0.19649430829944609,0.18116871948099364,0.0,0.9895833333333334,0.0007871840061852708,True,True,0.2904031635748783,0.6182696655465856,1.3777929653462169,0.9309895833333334,0.984375,0.2649404879423434,1.0,0.7727828778486637,0.31724545552702016,0.7693851696882653,7.924280509776541,0.07571949022345859,0.9905350637220677,,self-report; not geometry-derived layer count or success,0.7703787426448871,0.060909516308581275,0.2507316492808523,0.41864694261049806,7.73497839730665,0.2650216026933503,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912127_b4,3,affine,b3_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912127_b4__b3_affine.npz,5acaebaa5f745fe9f0300512114cc5c11bb8085ba024c0faebdb8a418cac094d,8.0,912127,4.0,0.9895833333333334,4.069489266302021,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,3,9,768,9,0,9.846662416570576,0,0,528.7122226220505,511.80328898845426,1.2458754460519943,0.7813641312651547,0.6897562930545788,0.9895833333333334,0.0008551149949198589,True,True,0.28354465397207557,0.5702457741468601,1.2382029115562128,0.9375,0.9895833333333334,0.2665588893951392,1.0,0.7324942424773998,0.3099410051250429,0.7284249275961342,7.943213179587008,0.056786820412992434,0.992901647448376,,self-report; not geometry-derived layer count or success,0.7290740089946929,0.07070293254841796,0.22761456370076094,0.2974778390059779,7.988227701959972,0.011772298040027884,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912127_b4,6,offset,b6_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912127_b4__b6_offset.npz,02edd699efe5f09dcb79337e5e8cc70685000f7c201945dc39f02ac7d6904b1f,8.0,912127,4.0,0.9895833333333334,4.047466551764916,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,3,3,768,3,0,2.2415313924094518,0,0,465.0126021594108,463.36917669234236,0.15255871885021782,0.1158512383901314,0.0,0.9895833333333334,0.00077785000030417,True,True,0.3853140733994045,0.6740599933322576,1.665673470698835,0.9140625,0.9856770833333334,0.355639497017799,1.0,0.8145740941566182,0.4114365035273209,0.8109500406342396,7.915392226579924,0.08460777342007564,0.9894240283224905,,self-report; not geometry-derived layer count or success,0.8120947811345831,0.06350607313516311,0.2070660811968484,0.24442794291035538,7.830895648562609,0.1691043514373911,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912127_b4,6,affine,b6_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912127_b4__b6_affine.npz,22ccaf246018053e43c2fc2f9c15c234cc6f5a72b2b748198226defee3d7c5d0,8.0,912127,4.0,0.9895833333333334,4.0496454834561195,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,3,9,768,9,0,7.36129950166333,0,0,465.0126021594108,459.8080230568366,0.2936971292975386,0.0996492894921521,0.20750179468006838,0.9895833333333334,0.0008074549987213686,True,True,0.34187907979075866,0.6460992451536566,1.6584482080080705,0.9088541666666666,0.9895833333333334,0.31423441716309275,1.0,0.7915923979362632,0.36800150991867514,0.7881276513708966,7.907806854095877,0.09219314590412342,0.9884758567619846,,self-report; not geometry-derived layer count or success,0.7895030049754259,0.05747633952554646,0.2540820923667025,0.25979523671501004,7.731074536966637,0.26892546303336307,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
ghost_s912101_b0,1,offset,b1_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/ghost_s912101_b0__b1_offset.npz,ae9d0e6443ddd338ecce4d3522f68bed0276d26623b264f38f051d77200d9658,0.0,912101,0.0,1.0,1.0205549918394854,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,1,1,768,1,0,1.0,0,0,795.676599928775,795.676599928775,1.2019498086801562e-17,1.2019498086801562e-17,0.0,1.0,0.0004738709976663813,True,True,0.04259948388323873,0.050921237941418354,0.08767595216657237,1.0,1.0,0.04375386721030453,1.0,0.05140573428547499,0.04259948388323873,0.02831594544809564,,,,,self-report; not geometry-derived layer count or success,0.029178242074457166,0.042322331066155086,0.06254876399133667,0.06254876399133667,,,
ghost_s912101_b0,1,affine,b1_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/ghost_s912101_b0__b1_affine.npz,54ee55c94f283a6761a050303e9f5c24f18e6ed1567bda37996b6ac194142e6f,0.0,912101,0.0,1.0,1.0205549918394854,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,1,3,768,3,0,1.6565706635841384,0,0,795.676599928775,795.676599928775,1.1007931812784843e-16,1.2013663087945552e-17,1.0619278626630774e-16,1.0,0.0005055500078015029,True,True,0.042599483883238747,0.0509212379414184,0.08767595216657252,1.0,1.0,0.04375386721030455,1.0,0.05140573428547503,0.042599483883238747,0.02831594544809571,,,,,self-report; not geometry-derived layer count or success,0.029178242074457232,0.042322331066155086,0.06254876399133677,0.06254876399133677,,,
ghost_s912101_b0,3,offset,b3_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/ghost_s912101_b0__b3_offset.npz,ae9d0e6443ddd338ecce4d3522f68bed0276d26623b264f38f051d77200d9658,0.0,912101,0.0,1.0,1.0205549918394854,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,1,1,768,1,0,1.0,0,0,795.676599928775,795.676599928775,1.2019498086801562e-17,1.2019498086801562e-17,0.0,1.0,0.0004832859995076433,True,True,0.04259948388323873,0.050921237941418354,0.08767595216657237,1.0,1.0,0.04375386721030453,1.0,0.05140573428547499,0.04259948388323873,0.02831594544809564,,,,,self-report; not geometry-derived layer count or success,0.029178242074457166,0.042322331066155086,0.06254876399133667,0.06254876399133667,,,
ghost_s912101_b0,3,affine,b3_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/ghost_s912101_b0__b3_affine.npz,54ee55c94f283a6761a050303e9f5c24f18e6ed1567bda37996b6ac194142e6f,0.0,912101,0.0,1.0,1.0205549918394854,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,1,3,768,3,0,1.6565706635841384,0,0,795.676599928775,795.676599928775,1.1007931812784843e-16,1.2013663087945552e-17,1.0619278626630774e-16,1.0,0.0005028090090490878,True,True,0.042599483883238747,0.0509212379414184,0.08767595216657252,1.0,1.0,0.04375386721030455,1.0,0.05140573428547503,0.042599483883238747,0.02831594544809571,,,,,self-report; not geometry-derived layer count or success,0.029178242074457232,0.042322331066155086,0.06254876399133677,0.06254876399133677,,,
ghost_s912101_b0,6,offset,b6_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/ghost_s912101_b0__b6_offset.npz,ae9d0e6443ddd338ecce4d3522f68bed0276d26623b264f38f051d77200d9658,0.0,912101,0.0,1.0,1.0205549918394854,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,1,1,768,1,0,1.0,0,0,795.676599928775,795.676599928775,1.2019498086801562e-17,1.2019498086801562e-17,0.0,1.0,0.0005139089917065576,True,True,0.04259948388323873,0.050921237941418354,0.08767595216657237,1.0,1.0,0.04375386721030453,1.0,0.05140573428547499,0.04259948388323873,0.02831594544809564,,,,,self-report; not geometry-derived layer count or success,0.029178242074457166,0.042322331066155086,0.06254876399133667,0.06254876399133667,,,
ghost_s912101_b0,6,affine,b6_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/ghost_s912101_b0__b6_affine.npz,54ee55c94f283a6761a050303e9f5c24f18e6ed1567bda37996b6ac194142e6f,0.0,912101,0.0,1.0,1.0205549918394854,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,1,3,768,3,0,1.6565706635841384,0,0,795.676599928775,795.676599928775,1.1007931812784843e-16,1.2013663087945552e-17,1.0619278626630774e-16,1.0,0.000492981998831965,True,True,0.042599483883238747,0.0509212379414184,0.08767595216657252,1.0,1.0,0.04375386721030455,1.0,0.05140573428547503,0.042599483883238747,0.02831594544809571,,,,,self-report; not geometry-derived layer count or success,0.029178242074457232,0.042322331066155086,0.06254876399133677,0.06254876399133677,,,
ghost_s912101_b4,1,offset,b1_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/ghost_s912101_b4__b1_offset.npz,8f7dbfbd0c26fb75cd35f16ce85ec19137dfc593d5b1534ac4e36529c4e2aa3e,0.0,912101,4.0,1.0,4.143634098889613,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,1,1,768,1,0,1.0,0,0,795.7191231785923,795.7191231785923,5.208438361882546e-17,5.208438361882546e-17,0.0,1.0,0.0004679910052800551,True,True,0.04257531671846101,0.050895206818526995,0.08765162514256844,1.0,1.0,0.053434543310165505,1.0,0.05837466548714786,0.04257531671846101,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.042297022382790234,0.06252571361966541,0.06252571361966541,,,
