split,case,method,sigma_mm,family,gap_mm,bias_rms_mm,seed,execution,ok,source_output,source_output_sha256,identifiable,geometry_scored,geometry_note,reported_model_k,model_k_note,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,patch_id,scene,perturbation,adapter_mode,error,actual_point_delta_rms_mm,independent_real_geometry,recovery_vs_measured_reference_rms_mm,zero_injection_edit_rms_mm,response_vs_own_baseline_rms_mm,interaction_mm2,decomposition_error_mm2,method_seconds
synthetic,dual_g4_s912113_b0,xyz_mixture,1.0,true_bilayer,4.0,0.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912113_b0__sig1.0__xyz_mixture.npz,7ab868f495e5ff7ba70d78813724c5259bdf61acd3c59ce6d4e557c688dc223d,True,True,,2,self-report; not geometry-derived layer count or success,0.6144611616850649,0.7558054196655778,1.4757939417502939,0.84765625,0.9947916666666666,0.5985707819183007,1.0,0.7643741343040358,0.6173420533144135,0.7181868284104592,3.470794641641519,0.5292053583584808,0.8676986604103798,,,,,,,,,,,,,
synthetic,dual_g4_s912113_b0,fast,1.0,true_bilayer,4.0,0.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912113_b0__sig1.0__fast.npz,f7ebc598ba67d3c95c715b160e751f085e2e87927f5b1413c3b00b49a90f5080,True,True,,2,self-report; not geometry-derived layer count or success,1.0701747184506005,1.323793009995395,2.542055453872217,0.4973958333333333,0.8802083333333334,1.0292622533327072,1.0,1.5031104543398948,1.1924138878636505,1.4518670704771472,3.2184454673847283,0.7815545326152717,0.8046113668461821,,,,,,,,,,,,,
synthetic,dual_g4_s912113_b0,open3d_icp_then_xyz,1.0,true_bilayer,4.0,0.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912113_b0__sig1.0__open3d_icp_then_xyz.npz,d5b9981db414c7545fd4cd9269da021aa4561d11aee66b7658160dc8936be5e7,True,True,,2,self-report; not geometry-derived layer count or success,0.6559423144042935,0.830905766486298,1.5558319565378855,0.13151041666666666,0.609375,1.9115865893513337,1.0,4.488736333951183,0.6358713060132047,0.7545872915219486,3.551846783024301,0.4481532169756992,0.8879616957560752,,,,,,,,,,,,,
synthetic,dual_g4_s912113_b4,identity,1.0,true_bilayer,4.0,4.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912113_b4__sig1.0__identity.npz,0b9c62a3da140d26f5283215b31285909af89201eb8a66d5288c5d17e0a1e7b2,True,True,,,self-report; not geometry-derived layer count or success,2.9586090509083065,3.784398754983861,7.191779552568139,0.28515625,0.546875,1.9552387312667427,1.0,4.12642161565525,3.2909193885609453,4.125865446177045,3.8645583349127657,0.13544166508723432,0.9661395837281914,,,,,,,,,,,,,
synthetic,dual_g4_s912113_b4,xyz_mixture,1.0,true_bilayer,4.0,4.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912113_b4__sig1.0__xyz_mixture.npz,1e5944f3329b0a0af5a7f9b2c81a4ccee2fa0f0cf39560c041ad2ccbf26b5dfd,True,True,,2,self-report; not geometry-derived layer count or success,2.5187807037637677,2.886088190671189,5.20698441288012,0.05078125,0.3020833333333333,2.5457027019514284,1.0,3.2508594501402626,2.9739962989736988,3.2410610576052106,3.54143508579159,0.45856491420840984,0.8853587714478975,,,,,,,,,,,,,
synthetic,dual_g4_s912113_b4,fast,1.0,true_bilayer,4.0,4.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912113_b4__sig1.0__fast.npz,d19414e19e198ba4174a1b25586aceadf0bcce4d56ed4ab2b58958cd10eb8bc9,True,True,,2,self-report; not geometry-derived layer count or success,0.976648191543889,1.249458747884413,2.530167283628331,0.59765625,0.90234375,0.9653926540697282,1.0,1.394871101689759,1.0560433733474317,1.3238690664067658,3.2112362612754968,0.7887637387245032,0.8028090653188742,,,,,,,,,,,,,
synthetic,dual_g4_s912113_b4,open3d_icp_then_xyz,1.0,true_bilayer,4.0,4.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912113_b4__sig1.0__open3d_icp_then_xyz.npz,4488e806dd91e69a89b7d464424a980906a280ecb1add5256620af9932ac9e10,True,True,,2,self-report; not geometry-derived layer count or success,0.6557989186621089,0.8365093033533765,1.5761691594810285,0.12369791666666667,0.60546875,1.9161238105935787,1.0,4.492619420437875,0.6346441106203621,0.7634030547434241,3.5658302830896402,0.43416971691035977,0.8914575707724101,,,,,,,,,,,,,
synthetic,dual_g4_s912127_b0,identity,1.0,true_bilayer,4.0,0.0,912127,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912127_b0__sig1.0__identity.npz,7711eb05e89b3d1b2d7fa8161e2edcee490855f7f33d5d1a78b24ba7272bacf7,True,True,,,self-report; not geometry-derived layer count or success,0.8127762083879917,0.993452150577052,1.8865495219813004,0.71484375,0.9752604166666666,0.7553341788323834,1.0,1.0013422368483906,0.816710983340584,1.000940588113048,3.9570273865585657,0.042972613441434326,0.9892568466396414,,,,,,,,,,,,,
synthetic,dual_g4_s912127_b0,xyz_mixture,1.0,true_bilayer,4.0,0.0,912127,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912127_b0__sig1.0__xyz_mixture.npz,327c951311b22ef1c9750790b29f958c1de3a5a2761ed094459455494352d0c7,True,True,,2,self-report; not geometry-derived layer count or success,0.5818743201841556,0.7252228214227667,1.4170400794128215,0.8489583333333334,0.9947916666666666,0.5614337930248724,1.0,0.7345278339265169,0.5849560807920885,0.6681715397974721,3.3801518863249083,0.6198481136750917,0.8450379715812271,,,,,,,,,,,,,
synthetic,dual_g4_s912127_b0,fast,1.0,true_bilayer,4.0,0.0,912127,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912127_b0__sig1.0__fast.npz,7bbccaf8fb452b99dbbd0d5611be98fc8a38b8634bfe164633437dda726f06a4,True,True,,2,self-report; not geometry-derived layer count or success,0.9384176639254017,1.161797416892061,2.208339936633421,0.609375,0.9361979166666666,0.9034150188283308,1.0,1.2635381364864424,0.9979166796019229,1.2262533016457091,3.387759857097319,0.6122401429026811,0.8469399642743297,,,,,,,,,,,,,
synthetic,dual_g4_s912127_b0,open3d_icp_then_xyz,1.0,true_bilayer,4.0,0.0,912127,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912127_b0__sig1.0__open3d_icp_then_xyz.npz,66d032957d23e51d914ae5805d4b0823efa2c8d17902337250e6bf1c19fb994b,True,True,,2,self-report; not geometry-derived layer count or success,0.58507225587856,0.735284215387458,1.5028270061389686,0.19921875,0.7265625,1.6301398833076455,1.0,2.909858759705462,0.5790260741897532,0.6768567208575084,3.450877286130903,0.5491227138690968,0.8627193215327258,,,,,,,,,,,,,
synthetic,dual_g4_s912127_b4,identity,1.0,true_bilayer,4.0,4.0,912127,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912127_b4__sig1.0__identity.npz,bf6f79fd376663d0704093c89c443da624696d17489478c492f57168505434bd,True,True,,,self-report; not geometry-derived layer count or success,3.2048851137356276,3.8189696212719224,6.52945199389728,0.18489583333333334,0.4309895833333333,2.3277187842227054,1.0,4.090981746927634,3.491369402780889,4.090077996030341,3.828159981635925,0.17184001836407514,0.9570399954089812,,,,,,,,,,,,,
synthetic,dual_g4_s912127_b4,xyz_mixture,1.0,true_bilayer,4.0,4.0,912127,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912127_b4__sig1.0__xyz_mixture.npz,a8daa6a68583fbd64a8fb0b6e00299f2c518716494b1ab1730a47e44e6cdcefa,True,True,,2,self-report; not geometry-derived layer count or success,2.97701440033793,3.1589684117780212,4.545294267763015,0.022135416666666668,0.18619791666666666,2.8926607273581033,1.0,3.5166466010458923,3.3068700405323717,3.498632220780018,3.2973395821907503,0.7026604178092497,0.8243348955476876,,,,,,,,,,,,,
synthetic,dual_g4_s912127_b4,fast,1.0,true_bilayer,4.0,4.0,912127,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912127_b4__sig1.0__fast.npz,877ba948d55e3a5fa25b15ad4f4e50af54b3e23b09191889c2e1d9a78a0674c6,True,True,,2,self-report; not geometry-derived layer count or success,0.8350224360102737,1.0765718101975796,2.1981716420498465,0.67578125,0.94140625,0.8394017981663268,1.0,1.1840982889773375,0.8884109630956605,1.135912436118064,3.4110287492110305,0.5889712507889695,0.8527571873027576,,,,,,,,,,,,,
synthetic,dual_g4_s912127_b4,open3d_icp_then_xyz,1.0,true_bilayer,4.0,4.0,912127,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g4_s912127_b4__sig1.0__open3d_icp_then_xyz.npz,6190ee6324b9587c7ea15d7a97361a71f6627733db0f8d3d3b57bcb450b81fae,True,True,,2,self-report; not geometry-derived layer count or success,0.5987816404054053,0.7576230421011234,1.536141758776653,0.19401041666666666,0.69921875,1.692447654072886,1.0,3.14220419079015,0.5855310366696659,0.6713857397772929,3.386001158730594,0.6139988412694062,0.8465002896826485,,,,,,,,,,,,,
synthetic,dual_g8_s912101_b0,identity,1.0,true_bilayer,8.0,0.0,912101,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912101_b0__sig1.0__identity.npz,b59e1852b27c48afca3564d289bd575fde2c27a4b80b6b73b77c4e0d948b37ad,True,True,,,self-report; not geometry-derived layer count or success,0.8114042921165225,1.0218341833090723,1.9854397156628578,0.7213541666666666,0.9739583333333334,0.7518133245379879,1.0,1.0218341833090727,0.8114042921165225,1.0205046932687087,8.063528035503328,0.06352803550332808,1.007941004437916,,,,,,,,,,,,,
synthetic,dual_g8_s912101_b0,xyz_mixture,1.0,true_bilayer,8.0,0.0,912101,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912101_b0__sig1.0__xyz_mixture.npz,75cbdb71da38569af10304a221d3ca8234168ed2257a204578d84a687df168b5,True,True,,2,self-report; not geometry-derived layer count or success,0.9803604323986145,1.175255031065841,2.1095970196822122,0.5598958333333334,0.9544270833333334,0.9519538507105576,1.0,1.1803989030654738,0.9803598597026073,1.1318034691896557,7.3439356564468214,0.6560643435531786,0.9179919570558527,,,,,,,,,,,,,
synthetic,dual_g8_s912101_b0,fast,1.0,true_bilayer,8.0,0.0,912101,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912101_b0__sig1.0__fast.npz,39853e8e49d463c9b313b3e2fc97f5b3ec35206c20cbdd279ca9e45fd33e23e7,True,True,,2,self-report; not geometry-derived layer count or success,1.1101365240081538,1.341244163015087,2.4782301167159484,0.4908854166666667,0.91015625,1.0719550565463303,1.0,1.3471640567836687,1.1101355667036275,1.3158552420523144,7.464199163105322,0.5358008368946781,0.9330248953881652,,,,,,,,,,,,,
synthetic,dual_g8_s912101_b0,open3d_icp_then_xyz,1.0,true_bilayer,8.0,0.0,912101,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912101_b0__sig1.0__open3d_icp_then_xyz.npz,5cdb3ef47982a1f108e1344ef0ffa167313e24e39f9a23f9b1d2cc2426d7547e,True,True,,2,self-report; not geometry-derived layer count or success,1.0147546347498404,1.2402930028734058,2.2600132141759435,0.11848958333333333,0.6315104166666666,1.8411230997292298,1.0,3.302530680395978,0.9985136975747394,1.1624929749167445,7.374521584825353,0.6254784151746469,0.9218151981031691,,,,,,,,,,,,,
synthetic,dual_g8_s912101_b4,identity,1.0,true_bilayer,8.0,4.0,912101,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912101_b4__sig1.0__identity.npz,61ce7cc5a890167afff08a42deeb8dcc8c893f6c19e5ec6756e7fd01f4b4b49e,True,True,,,self-report; not geometry-derived layer count or success,3.637555211204082,3.9921950101392416,6.580811282617914,0.046875,0.18098958333333334,2.895978998712334,1.0,4.14569839196445,3.7892775109664174,4.142176120560211,8.346107634577454,0.34610763457745364,1.0432634543221817,,,,,,,,,,,,,
synthetic,dual_g8_s912101_b4,xyz_mixture,1.0,true_bilayer,8.0,4.0,912101,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912101_b4__sig1.0__xyz_mixture.npz,447ce9dc16e5d7658dc4cfa3226d881370a6edbfd278b1984f863050cff6a72e,True,True,,2,self-report; not geometry-derived layer count or success,2.9818519213497283,3.444240827349469,5.985539373040584,0.12760416666666666,0.31640625,2.698257479491583,1.0,3.9477180562358383,3.419911137622551,3.917231591378291,7.099585113998467,0.9004148860015331,0.8874481392498084,,,,,,,,,,,,,
synthetic,dual_g8_s912101_b4,fast,1.0,true_bilayer,8.0,4.0,912101,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912101_b4__sig1.0__fast.npz,0e94109691e346cdd5430ed67dea996f30b41f250740543a29f8d0a664100323,True,True,,2,self-report; not geometry-derived layer count or success,1.1163410157303402,1.3446491412067123,2.4914764743479916,0.4505208333333333,0.8997395833333334,1.1668549031628932,1.0,1.4047605102731202,1.1165253128758452,1.3222035269612982,7.488415056457608,0.5115849435423918,0.936051882057201,,,,,,,,,,,,,
synthetic,dual_g8_s912101_b4,open3d_icp_then_xyz,1.0,true_bilayer,8.0,4.0,912101,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912101_b4__sig1.0__open3d_icp_then_xyz.npz,b05c14ea024e128e201c7ebc59625385112fff6e6812fd64ede1abc366ea0d80,True,True,,2,self-report; not geometry-derived layer count or success,1.0103474469202691,1.221032561092774,2.1986303107124923,0.12630208333333334,0.6341145833333334,1.8318028477138018,1.0,3.076768572501238,1.0019373053057223,1.1624142187248094,7.385844583252481,0.6141554167475194,0.9232305729065601,,,,,,,,,,,,,
synthetic,dual_g8_s912113_b0,identity,1.0,true_bilayer,8.0,0.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912113_b0__sig1.0__identity.npz,c71788dc29fbaa29ecab80864ea713601d0add25d9fbe3fabd17a28a686d0f28,True,True,,,self-report; not geometry-derived layer count or success,0.8241908132341758,1.0293765348015231,2.032210216244088,0.6966145833333334,0.9739583333333334,0.7727597620217236,1.0,1.0293765348015231,0.8241908132341759,1.0289135724153045,7.943166287836043,0.05683371216395727,0.9928957859795053,,,,,,,,,,,,,
synthetic,dual_g8_s912113_b0,xyz_mixture,1.0,true_bilayer,8.0,0.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912113_b0__sig1.0__xyz_mixture.npz,5910fe3e78402360c310eb42987d15238b0d8a84be0aac113622fd04a271e21c,True,True,,2,self-report; not geometry-derived layer count or success,0.9385146187269272,1.130175539081141,2.001166681025684,0.5989583333333334,0.9622395833333334,0.920666743137934,1.0,1.1343866487063516,0.9385146187269272,1.0841947653889101,7.3318361184118155,0.6681638815881845,0.9164795148014769,,,,,,,,,,,,,
synthetic,dual_g8_s912113_b0,fast,1.0,true_bilayer,8.0,0.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912113_b0__sig1.0__fast.npz,188daa24a0f674b01db5489f790ead33ae6fb991640d276656afab662e2ebe9d,True,True,,2,self-report; not geometry-derived layer count or success,1.1260248928136949,1.397584467108125,2.6107373500534887,0.5091145833333334,0.890625,1.0673508080651224,1.0,1.4028913290725336,1.126108674856212,1.3565361972339829,7.293775783091143,0.7062242169088568,0.9117219728863929,,,,,,,,,,,,,
synthetic,dual_g8_s912113_b0,open3d_icp_then_xyz,1.0,true_bilayer,8.0,0.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912113_b0__sig1.0__open3d_icp_then_xyz.npz,43437045a51c535cd4524efb5538860a95c390c3868c7465fc458e1c348330f0,True,True,,2,self-report; not geometry-derived layer count or success,0.9937494530224648,1.2284321549431627,2.1622140632212905,0.11848958333333333,0.56640625,1.9362659365650154,1.0,4.124425006613522,0.9661502912853827,1.1300322678941315,7.414472511180847,0.5855274888191531,0.9268090638976059,,,,,,,,,,,,,
synthetic,dual_g8_s912113_b4,identity,1.0,true_bilayer,8.0,4.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912113_b4__sig1.0__identity.npz,8f15abaf7860c7e7da59393c11c6dd3ebe212450e4d0394aac9abac27bddd838,True,True,,,self-report; not geometry-derived layer count or success,3.042493963692874,3.862959290646696,7.260428172362403,0.28515625,0.5768229166666666,1.9242473934306075,1.0,4.12642161565525,3.2909193885609453,4.126079754614342,7.893044157911321,0.10695584208867892,0.9866305197389151,,,,,,,,,,,,,
synthetic,dual_g8_s912113_b4,xyz_mixture,1.0,true_bilayer,8.0,4.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912113_b4__sig1.0__xyz_mixture.npz,b5d2a4457b473941b7944f6ec0910af18541fd7234b4d3267eef6bb673144cf9,True,True,,2,self-report; not geometry-derived layer count or success,2.5498137526333013,3.0251228614496823,5.974822515865837,0.17057291666666666,0.4361979166666667,2.252409606695815,1.0,3.4941299985807306,2.9066295510952034,3.455189675490173,7.0235124521547405,0.9764875478452595,0.8779390565193426,,,,,,,,,,,,,
synthetic,dual_g8_s912113_b4,fast,1.0,true_bilayer,8.0,4.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912113_b4__sig1.0__fast.npz,060c20c1f7ed50d5b77bde303c030c364300982eef94ffbff717e72e63c96183,True,True,,2,self-report; not geometry-derived layer count or success,1.13581385952607,1.40495886853912,2.6322247011393856,0.4713541666666667,0.8854166666666666,1.1507072116994947,1.0,1.4538124999705175,1.135969433492671,1.3655291445060138,7.301095200476549,0.6989047995234507,0.9126369000595687,,,,,,,,,,,,,
synthetic,dual_g8_s912113_b4,open3d_icp_then_xyz,1.0,true_bilayer,8.0,4.0,912113,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912113_b4__sig1.0__open3d_icp_then_xyz.npz,8b1fe64f293e437bc11545df784de7eb5e29de0d97689b5f84d0a5c27581357f,True,True,,2,self-report; not geometry-derived layer count or success,0.9710671731792052,1.189618482208471,2.1849949347802022,0.09895833333333333,0.5520833333333334,1.9942026683782312,1.0,3.966965892311115,0.9523421157506538,1.123424317304515,7.404397316801862,0.5956026831981376,0.9255496646002328,,,,,,,,,,,,,
synthetic,dual_g8_s912127_b0,identity,1.0,true_bilayer,8.0,0.0,912127,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912127_b0__sig1.0__identity.npz,c729c13e253dc553c0c37413a2ae9bdff468dd86a08cac03a3b4a641d9919181,True,True,,,self-report; not geometry-derived layer count or success,0.816710983340584,1.0013422368483906,1.8960412591174942,0.6927083333333334,0.9791666666666666,0.7647486349121575,1.0,1.0013422368483909,0.8167109833405842,1.0003587525255888,7.916915434590726,0.08308456540927356,0.9896144293238408,,,,,,,,,,,,,
synthetic,dual_g8_s912127_b0,xyz_mixture,1.0,true_bilayer,8.0,0.0,912127,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912127_b0__sig1.0__xyz_mixture.npz,3fc8140b0862ddd0efb3c6e9d6d1ebde5960247c173cf8c43f855ee2486bfd1b,True,True,,2,self-report; not geometry-derived layer count or success,0.9142895539198569,1.1221785244037121,2.0458509507703684,0.5950520833333334,0.9583333333333334,0.8895675944568255,1.0,1.1274849752114815,0.9144013790980035,1.071928511698252,7.3095110204024225,0.6904889795975775,0.9136888775503028,,,,,,,,,,,,,
synthetic,dual_g8_s912127_b0,fast,1.0,true_bilayer,8.0,0.0,912127,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912127_b0__sig1.0__fast.npz,5ea02f46ddcc0e28dd939aabd3e3fa6685126f27d3ff6e6b6e54e1ca439fead9,True,True,,2,self-report; not geometry-derived layer count or success,1.0514228999621678,1.300103922075741,2.51139403439563,0.5221354166666666,0.91015625,1.010359529803504,1.0,1.3177534445501848,1.0552993593892692,1.284206885501778,7.444391746845467,0.5556082531545332,0.9305489683556833,,,,,,,,,,,,,
synthetic,dual_g8_s912127_b0,open3d_icp_then_xyz,1.0,true_bilayer,8.0,0.0,912127,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/dual_g8_s912127_b0__sig1.0__open3d_icp_then_xyz.npz,62a1018fca18c80528e978705156511aee30adca14eb7847863823526608b1be,True,True,,2,self-report; not geometry-derived layer count or success,0.9298251822321054,1.134276763699964,2.046255976436841,0.21354166666666666,0.7057291666666666,1.621574262497641,1.0,2.6537874742144942,0.9290908043235602,1.0954521851923587,7.402396897113045,0.5976031028869553,0.9252996121391306,,,,,,,,,,,,,
